MATRICULA;Admissão;Cargo;DESC. SITUACAO;DIAS DE FÉRIAS;Sindicato;DATA DEMISSÃO;COMUNICADO DE DESLIGAMENTO;DIAS_UTEIS
35493;;DESENVOLVEDOR II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35494;;ANALISTA DE DADOS III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35496;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35498;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35500;;ASSISTENTE DE NEGOCIOS II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35501;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35502;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35503;;ANALISTA DE DADOS III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35504;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35505;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35506;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35507;;ANALISTA DE SUPORTE III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35508;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35509;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35510;;ESPECIALISTA DE SISTEMAS E NEGOCIOS I;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35511;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35513;;DESENVOLVEDOR II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35514;;GERENTE DE OPERACOES I;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;21
35516;;DESENVOLVEDOR II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35519;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35521;;DESIGNER UX/UI II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35522;;AGILE MASTER;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;21
35523;;AGILE MASTER;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;21
35524;;ANALISTA DE NEGOCIOS I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35525;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35526;;DESENVOLVEDOR II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35527;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35528;;ANALISTA DE SUPORTE I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35529;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35530;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35532;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35533;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35534;;COORDENADOR DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35535;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35537;;DESENVOLVEDOR II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35538;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35542;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35543;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35544;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35545;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35547;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35549;;DESENVOLVEDOR II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35552;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35553;;DESENVOLVEDOR III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35554;;;;;;2025-05-03;OK;0
35555;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35557;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35558;;;;;;2025-05-03;OK;0
35559;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35560;;GERENTE DE OPERACOES II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35561;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35562;;DESENVOLVEDOR II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35563;;DESIGNER UX/UI II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35564;;;;;;2025-05-03;OK;0
35565;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35566;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35568;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35569;;;;;;2025-05-03;OK;0
35570;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35573;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35574;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35575;;;;;;2025-05-04;OK;0
35576;;DESENVOLVEDOR I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35577;;ADVOGADO II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35578;;ASSISTENTE DE NEGOCIOS III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35579;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35580;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35581;;ASSISTENTE DE NEGOCIOS I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35582;;GERENTE DE OPERACOES I;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35583;;DESENVOLVEDOR III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35584;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35586;;ANALISTA DE SUPORTE III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35587;;ANALISTA DE SUPORTE III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35588;;ANALISTA DE SUPORTE II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35589;;;;;;2025-05-02;OK;0
35590;;DESENVOLVEDOR I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35592;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35593;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35594;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35595;;DESENVOLVEDOR I;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;21
35596;;ANALISTA DE SUPORTE I;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35597;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35598;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35599;;TECH RECRUITER II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35600;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35601;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35603;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35604;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35605;;COORDENADOR DE OPERACOES I;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;22
35606;;ANALISTA DE QUALIDADE DE SOFTWARE III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35611;;DESENVOLVEDOR II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35613;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35614;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35615;;COORDENADOR DE OPERACOES I;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35616;;ENTERPRISE AGILE COACH;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35617;;ANALISTA DE DADOS II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35619;;DESENVOLVEDOR I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35620;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35621;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35622;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35623;;DESENVOLVEDOR II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35624;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35625;;PRODUCT OWNER II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35626;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35627;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35628;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35629;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35630;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35632;;ANALISTA DE RPA II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35633;;TECH RECRUITER III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35634;;ANALISTA DE INFRAESTRUTURA DE TI III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35645;;ANALISTA DE PROCESSOS III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35646;;ANALISTA DE DADOS II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35647;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35648;;DESENVOLVEDOR II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35649;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35650;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35651;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35652;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35653;;ADVOGADO III;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;22
35654;;ASSISTENTE ADMINISTRATIVO;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;22
35655;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35656;;ARQUITETO CORPORATIVO III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35657;;AGILE MASTER;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;21
35658;;PRODUCT OWNER III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35659;;DESENVOLVEDOR I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35661;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35662;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35663;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35664;;;;;;2025-05-02;OK;0
35666;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35667;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35668;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35669;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35670;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35671;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35673;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35674;;GERENTE DE SERVICOS SENIOR;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35675;;PRODUCT OWNER III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35676;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35677;;DESENVOLVEDOR III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35678;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35679;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35680;;DESENVOLVEDOR I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35682;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35683;;ANALISTA CONTABIL-FISCAL I;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;22
35684;;ENGENHEIRO DE DADOS III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35685;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35686;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35687;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35688;;PRODUCT MANAGER I;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;22
35690;;DESENVOLVEDOR III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35691;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35692;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35693;;ANALISTA CONTABIL-FISCAL III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35694;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35695;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35696;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35697;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35698;;DESENVOLVEDOR II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35699;01/04/2025;ASSISTENTE DE BPO I;;;;;;0
35700;01/04/2025;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35701;01/04/2025;GERENTE DE SERVICOS SENIOR;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;22
35702;01/04/2025;AGILE MASTER;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35703;01/04/2025;ANALISTA DE DADOS III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35704;01/04/2025;ENGENHEIRO DE DADOS ESPECIALISTA II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35705;07/04/2025;CONSULTOR FUNCIONAL SAP III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35706;10/04/2025;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35707;01/04/2025;AGILE MASTER;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;21
35708;01/04/2025;DESENVOLVEDOR III;;;;;;0
35709;02/04/2025;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35710;01/04/2025;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35711;01/04/2025;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35712;01/04/2025;TECH RECRUITER II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35713;02/04/2025;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;21
35714;01/04/2025;ANALISTA DE DADOS III;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;21
35715;01/04/2025;ESTAGIARIO;;;;;;0
